time,cell_id,cell_type,substrate,fba_reaction,flux_lb,flux_value,concentration_mM
108,1,zone_1,glucose,r1032,-9.08194,4.11793e-12,4.94629
108,1,zone_1,oxygen,r0855,-19.7362,-3.74346e-12,37.413
108,5,zone_2,glucose,r1032,-9.08194,4.11793e-12,4.94629
108,5,zone_2,oxygen,r0855,-19.7325,-3.74346e-12,36.8806
108,5,zone_2,glucose,r1032,-9.08194,4.11793e-12,4.94629
108,5,zone_2,oxygen,r0855,-19.7325,-3.74346e-12,36.8806
108,2,zone_1,glucose,r1032,-9.08194,4.11793e-12,4.94629
108,2,zone_1,oxygen,r0855,-19.736,-3.74346e-12,37.3839
108,2,zone_1,glucose,r1032,-9.08194,4.11793e-12,4.94629
108,2,zone_1,oxygen,r0855,-19.736,-3.74346e-12,37.3839
108,6,zone_3,glucose,r1032,-9.08194,4.11793e-12,4.94629
108,6,zone_3,oxygen,r0855,-19.7151,-3.74346e-12,34.6025
108,6,zone_3,glucose,r1032,-9.08194,4.11793e-12,4.94629
108,6,zone_3,oxygen,r0855,-19.7151,-3.74346e-12,34.6025
108,3,zone_2,glucose,r1032,-9.08194,4.11793e-12,4.94629
108,3,zone_2,oxygen,r0855,-19.7331,-3.74346e-12,36.9626
108,3,zone_2,glucose,r1032,-9.08194,4.11793e-12,4.94629
108,3,zone_2,oxygen,r0855,-19.7331,-3.74346e-12,36.9626
108,7,zone_3,glucose,r1032,-9.08194,4.11793e-12,4.94629
108,7,zone_3,oxygen,r0855,-19.7135,-3.74346e-12,34.3984
108,7,zone_3,glucose,r1032,-9.08194,4.11793e-12,4.94629
108,7,zone_3,oxygen,r0855,-19.7135,-3.74346e-12,34.3984
110,0,zone_1,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,0,zone_1,oxygen,r0855,-19.7355,-3.74346e-12,37.3093
110,0,zone_1,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,0,zone_1,oxygen,r0855,-19.7355,-3.74346e-12,37.3093
110,8,zone_3,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,8,zone_3,oxygen,r0855,-19.7116,-3.74346e-12,34.1734
110,8,zone_3,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,8,zone_3,oxygen,r0855,-19.7116,-3.74346e-12,34.1734
110,4,zone_2,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,4,zone_2,oxygen,r0855,-19.732,-3.74346e-12,36.8197
110,4,zone_2,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,4,zone_2,oxygen,r0855,-19.732,-3.74346e-12,36.8197
110,1,zone_1,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,1,zone_1,oxygen,r0855,-19.7355,-3.74346e-12,37.3093
110,1,zone_1,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,1,zone_1,oxygen,r0855,-19.7355,-3.74346e-12,37.3093
110,5,zone_2,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,5,zone_2,oxygen,r0855,-19.7318,-3.74346e-12,36.7835
110,5,zone_2,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,5,zone_2,oxygen,r0855,-19.7318,-3.74346e-12,36.7835
110,2,zone_1,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,2,zone_1,oxygen,r0855,-19.7353,-3.74346e-12,37.2807
110,2,zone_1,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,2,zone_1,oxygen,r0855,-19.7353,-3.74346e-12,37.2807
110,6,zone_3,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,6,zone_3,oxygen,r0855,-19.7145,-3.74346e-12,34.5203
110,6,zone_3,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,6,zone_3,oxygen,r0855,-19.7145,-3.74346e-12,34.5203
110,3,zone_2,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,3,zone_2,oxygen,r0855,-19.7324,-3.74346e-12,36.8645
110,3,zone_2,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,3,zone_2,oxygen,r0855,-19.7324,-3.74346e-12,36.8645
110,7,zone_3,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,7,zone_3,oxygen,r0855,-19.7128,-3.74346e-12,34.317
110,7,zone_3,glucose,r1032,-9.08178,4.11793e-12,4.9453
110,7,zone_3,oxygen,r0855,-19.7128,-3.74346e-12,34.317
112,0,zone_1,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,0,zone_1,oxygen,r0855,-19.7348,-3.74346e-12,37.2059
112,0,zone_1,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,0,zone_1,oxygen,r0855,-19.7348,-3.74346e-12,37.2059
112,8,zone_3,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,8,zone_3,oxygen,r0855,-19.7109,-3.74346e-12,34.0913
112,8,zone_3,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,8,zone_3,oxygen,r0855,-19.7109,-3.74346e-12,34.0913
112,4,zone_2,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,4,zone_2,oxygen,r0855,-19.7313,-3.74346e-12,36.722
112,4,zone_2,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,4,zone_2,oxygen,r0855,-19.7313,-3.74346e-12,36.722
112,1,zone_1,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,1,zone_1,oxygen,r0855,-19.7348,-3.74346e-12,37.2059
112,1,zone_1,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,1,zone_1,oxygen,r0855,-19.7348,-3.74346e-12,37.2059
112,5,zone_2,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,5,zone_2,oxygen,r0855,-19.7311,-3.74346e-12,36.6863
112,5,zone_2,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,5,zone_2,oxygen,r0855,-19.7311,-3.74346e-12,36.6863
112,2,zone_1,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,2,zone_1,oxygen,r0855,-19.7346,-3.74346e-12,37.1778
112,2,zone_1,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,2,zone_1,oxygen,r0855,-19.7346,-3.74346e-12,37.1778
112,6,zone_3,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,6,zone_3,oxygen,r0855,-19.7138,-3.74346e-12,34.4371
112,6,zone_3,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,6,zone_3,oxygen,r0855,-19.7138,-3.74346e-12,34.4371
112,3,zone_2,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,3,zone_2,oxygen,r0855,-19.7317,-3.74346e-12,36.7663
112,3,zone_2,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,3,zone_2,oxygen,r0855,-19.7317,-3.74346e-12,36.7663
112,7,zone_3,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,7,zone_3,oxygen,r0855,-19.7121,-3.74346e-12,34.2344
112,7,zone_3,glucose,r1032,-9.08161,4.11793e-12,4.94431
112,7,zone_3,oxygen,r0855,-19.7121,-3.74346e-12,34.2344
114,8,zone_3,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,8,zone_3,oxygen,r0855,-19.7102,-3.74346e-12,34.0082
114,8,zone_3,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,8,zone_3,oxygen,r0855,-19.7102,-3.74346e-12,34.0082
114,0,zone_1,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,0,zone_1,oxygen,r0855,-19.7341,-3.74346e-12,37.1028
114,0,zone_1,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,0,zone_1,oxygen,r0855,-19.7341,-3.74346e-12,37.1028
114,4,zone_2,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,4,zone_2,oxygen,r0855,-19.7306,-3.74346e-12,36.6242
114,4,zone_2,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,4,zone_2,oxygen,r0855,-19.7306,-3.74346e-12,36.6242
114,1,zone_1,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,1,zone_1,oxygen,r0855,-19.7341,-3.74346e-12,37.1028
114,1,zone_1,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,1,zone_1,oxygen,r0855,-19.7341,-3.74346e-12,37.1028
114,5,zone_2,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,5,zone_2,oxygen,r0855,-19.7304,-3.74346e-12,36.5888
114,5,zone_2,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,5,zone_2,oxygen,r0855,-19.7304,-3.74346e-12,36.5888
114,2,zone_1,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,2,zone_1,oxygen,r0855,-19.7339,-3.74346e-12,37.0751
114,2,zone_1,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,2,zone_1,oxygen,r0855,-19.7339,-3.74346e-12,37.0751
114,6,zone_3,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,6,zone_3,oxygen,r0855,-19.7131,-3.74346e-12,34.3529
114,6,zone_3,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,6,zone_3,oxygen,r0855,-19.7131,-3.74346e-12,34.3529
114,3,zone_2,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,3,zone_2,oxygen,r0855,-19.731,-3.74346e-12,36.6679
114,3,zone_2,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,3,zone_2,oxygen,r0855,-19.731,-3.74346e-12,36.6679
114,7,zone_3,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,7,zone_3,oxygen,r0855,-19.7114,-3.74346e-12,34.1509
114,7,zone_3,glucose,r1032,-9.08144,4.11793e-12,4.94332
114,7,zone_3,oxygen,r0855,-19.7114,-3.74346e-12,34.1509
116,0,zone_1,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,0,zone_1,oxygen,r0855,-19.7333,-3.74346e-12,37
116,0,zone_1,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,0,zone_1,oxygen,r0855,-19.7333,-3.74346e-12,37
116,4,zone_2,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,4,zone_2,oxygen,r0855,-19.7299,-3.74346e-12,36.5262
116,4,zone_2,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,4,zone_2,oxygen,r0855,-19.7299,-3.74346e-12,36.5262
116,8,zone_3,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,8,zone_3,oxygen,r0855,-19.7095,-3.74346e-12,33.9242
116,8,zone_3,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,8,zone_3,oxygen,r0855,-19.7095,-3.74346e-12,33.9242
116,1,zone_1,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,1,zone_1,oxygen,r0855,-19.7333,-3.74346e-12,37
116,1,zone_1,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,1,zone_1,oxygen,r0855,-19.7333,-3.74346e-12,37
116,5,zone_2,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,5,zone_2,oxygen,r0855,-19.7297,-3.74346e-12,36.4912
116,5,zone_2,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,5,zone_2,oxygen,r0855,-19.7297,-3.74346e-12,36.4912
116,2,zone_1,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,2,zone_1,oxygen,r0855,-19.7331,-3.74346e-12,36.9727
116,2,zone_1,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,2,zone_1,oxygen,r0855,-19.7331,-3.74346e-12,36.9727
116,6,zone_3,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,6,zone_3,oxygen,r0855,-19.7124,-3.74346e-12,34.2679
116,6,zone_3,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,6,zone_3,oxygen,r0855,-19.7124,-3.74346e-12,34.2679
116,3,zone_2,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,3,zone_2,oxygen,r0855,-19.7302,-3.74346e-12,36.5695
116,3,zone_2,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,3,zone_2,oxygen,r0855,-19.7302,-3.74346e-12,36.5695
116,7,zone_3,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,7,zone_3,oxygen,r0855,-19.7107,-3.74346e-12,34.0666
116,7,zone_3,glucose,r1032,-9.08128,4.11793e-12,4.94233
116,7,zone_3,oxygen,r0855,-19.7107,-3.74346e-12,34.0666
118,8,zone_3,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,8,zone_3,oxygen,r0855,-19.7088,-3.74346e-12,33.8394
118,0,zone_1,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,0,zone_1,oxygen,r0855,-19.7326,-3.74346e-12,36.8975
118,8,zone_3,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,8,zone_3,oxygen,r0855,-19.7088,-3.74346e-12,33.8394
118,0,zone_1,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,0,zone_1,oxygen,r0855,-19.7326,-3.74346e-12,36.8975
118,4,zone_2,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,4,zone_2,oxygen,r0855,-19.7292,-3.74346e-12,36.4282
118,4,zone_2,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,4,zone_2,oxygen,r0855,-19.7292,-3.74346e-12,36.4282
118,1,zone_1,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,1,zone_1,oxygen,r0855,-19.7326,-3.74346e-12,36.8975
118,1,zone_1,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,1,zone_1,oxygen,r0855,-19.7326,-3.74346e-12,36.8975
118,5,zone_2,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,5,zone_2,oxygen,r0855,-19.7289,-3.74346e-12,36.3935
118,5,zone_2,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,5,zone_2,oxygen,r0855,-19.7289,-3.74346e-12,36.3935
118,2,zone_1,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,2,zone_1,oxygen,r0855,-19.7324,-3.74346e-12,36.8705
118,2,zone_1,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,2,zone_1,oxygen,r0855,-19.7324,-3.74346e-12,36.8705
118,6,zone_3,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,6,zone_3,oxygen,r0855,-19.7117,-3.74346e-12,34.1821
118,6,zone_3,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,6,zone_3,oxygen,r0855,-19.7117,-3.74346e-12,34.1821
118,3,zone_2,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,3,zone_2,oxygen,r0855,-19.7295,-3.74346e-12,36.4711
118,3,zone_2,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,3,zone_2,oxygen,r0855,-19.7295,-3.74346e-12,36.4711
118,7,zone_3,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,7,zone_3,oxygen,r0855,-19.71,-3.74346e-12,33.9814
118,7,zone_3,glucose,r1032,-9.08111,4.11793e-12,4.94134
118,7,zone_3,oxygen,r0855,-19.71,-3.74346e-12,33.9814
120,4,zone_2,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,4,zone_2,oxygen,r0855,-19.7285,-3.74346e-12,36.3302
120,4,zone_2,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,4,zone_2,oxygen,r0855,-19.7285,-3.74346e-12,36.3302
120,0,zone_1,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,0,zone_1,oxygen,r0855,-19.7319,-3.74346e-12,36.7954
120,0,zone_1,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,0,zone_1,oxygen,r0855,-19.7319,-3.74346e-12,36.7954
120,8,zone_3,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,8,zone_3,oxygen,r0855,-19.7081,-3.74346e-12,33.754
120,8,zone_3,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,8,zone_3,oxygen,r0855,-19.7081,-3.74346e-12,33.754
120,5,zone_2,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,5,zone_2,oxygen,r0855,-19.7282,-3.74346e-12,36.2958
120,5,zone_2,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,5,zone_2,oxygen,r0855,-19.7282,-3.74346e-12,36.2958
120,1,zone_1,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,1,zone_1,oxygen,r0855,-19.7319,-3.74346e-12,36.7954
120,1,zone_1,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,1,zone_1,oxygen,r0855,-19.7319,-3.74346e-12,36.7954
120,2,zone_1,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,2,zone_1,oxygen,r0855,-19.7317,-3.74346e-12,36.7686
120,2,zone_1,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,2,zone_1,oxygen,r0855,-19.7317,-3.74346e-12,36.7686
120,6,zone_3,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,6,zone_3,oxygen,r0855,-19.7109,-3.74346e-12,34.0956
120,6,zone_3,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,6,zone_3,oxygen,r0855,-19.7109,-3.74346e-12,34.0956
120,3,zone_2,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,3,zone_2,oxygen,r0855,-19.7288,-3.74346e-12,36.3727
120,3,zone_2,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,3,zone_2,oxygen,r0855,-19.7288,-3.74346e-12,36.3727
120,7,zone_3,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,7,zone_3,oxygen,r0855,-19.7093,-3.74346e-12,33.8956
120,7,zone_3,glucose,r1032,-9.08094,4.11793e-12,4.94035
120,7,zone_3,oxygen,r0855,-19.7093,-3.74346e-12,33.8956
122,0,zone_1,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,0,zone_1,oxygen,r0855,-19.7311,-3.74346e-12,36.6936
122,0,zone_1,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,0,zone_1,oxygen,r0855,-19.7311,-3.74346e-12,36.6936
122,8,zone_3,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,8,zone_3,oxygen,r0855,-19.7073,-3.74346e-12,33.668
122,8,zone_3,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,8,zone_3,oxygen,r0855,-19.7073,-3.74346e-12,33.668
122,4,zone_2,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,4,zone_2,oxygen,r0855,-19.7278,-3.74346e-12,36.2322
122,4,zone_2,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,4,zone_2,oxygen,r0855,-19.7278,-3.74346e-12,36.2322
122,1,zone_1,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,1,zone_1,oxygen,r0855,-19.7311,-3.74346e-12,36.6936
122,1,zone_1,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,1,zone_1,oxygen,r0855,-19.7311,-3.74346e-12,36.6936
122,5,zone_2,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,5,zone_2,oxygen,r0855,-19.7275,-3.74346e-12,36.198
122,5,zone_2,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,5,zone_2,oxygen,r0855,-19.7275,-3.74346e-12,36.198
122,2,zone_1,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,2,zone_1,oxygen,r0855,-19.7309,-3.74346e-12,36.6671
122,2,zone_1,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,2,zone_1,oxygen,r0855,-19.7309,-3.74346e-12,36.6671
122,3,zone_2,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,3,zone_2,oxygen,r0855,-19.7281,-3.74346e-12,36.2743
122,3,zone_2,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,3,zone_2,oxygen,r0855,-19.7281,-3.74346e-12,36.2743
122,6,zone_3,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,6,zone_3,oxygen,r0855,-19.7102,-3.74346e-12,34.0086
122,6,zone_3,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,6,zone_3,oxygen,r0855,-19.7102,-3.74346e-12,34.0086
122,7,zone_3,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,7,zone_3,oxygen,r0855,-19.7085,-3.74346e-12,33.8092
122,7,zone_3,glucose,r1032,-9.08078,4.11793e-12,4.93937
122,7,zone_3,oxygen,r0855,-19.7085,-3.74346e-12,33.8092
124,0,zone_1,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,0,zone_1,oxygen,r0855,-19.7304,-3.74346e-12,36.5921
124,0,zone_1,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,0,zone_1,oxygen,r0855,-19.7304,-3.74346e-12,36.5921
124,8,zone_3,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,8,zone_3,oxygen,r0855,-19.7066,-3.74346e-12,33.5815
124,8,zone_3,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,8,zone_3,oxygen,r0855,-19.7066,-3.74346e-12,33.5815
124,4,zone_2,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,4,zone_2,oxygen,r0855,-19.727,-3.74346e-12,36.1342
124,4,zone_2,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,4,zone_2,oxygen,r0855,-19.727,-3.74346e-12,36.1342
124,1,zone_1,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,1,zone_1,oxygen,r0855,-19.7304,-3.74346e-12,36.5921
124,1,zone_1,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,1,zone_1,oxygen,r0855,-19.7304,-3.74346e-12,36.5921
124,5,zone_2,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,5,zone_2,oxygen,r0855,-19.7268,-3.74346e-12,36.1003
124,5,zone_2,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,5,zone_2,oxygen,r0855,-19.7268,-3.74346e-12,36.1003
124,2,zone_1,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,2,zone_1,oxygen,r0855,-19.7302,-3.74346e-12,36.5658
124,2,zone_1,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,2,zone_1,oxygen,r0855,-19.7302,-3.74346e-12,36.5658
124,6,zone_3,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,6,zone_3,oxygen,r0855,-19.7095,-3.74346e-12,33.9211
124,6,zone_3,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,6,zone_3,oxygen,r0855,-19.7095,-3.74346e-12,33.9211
124,3,zone_2,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,3,zone_2,oxygen,r0855,-19.7273,-3.74346e-12,36.176
124,3,zone_2,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,3,zone_2,oxygen,r0855,-19.7273,-3.74346e-12,36.176
124,7,zone_3,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,7,zone_3,oxygen,r0855,-19.7078,-3.74346e-12,33.7222
124,7,zone_3,glucose,r1032,-9.08061,4.11793e-12,4.93838
124,7,zone_3,oxygen,r0855,-19.7078,-3.74346e-12,33.7222
126,0,zone_1,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,0,zone_1,oxygen,r0855,-19.7297,-3.74346e-12,36.491
126,0,zone_1,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,0,zone_1,oxygen,r0855,-19.7297,-3.74346e-12,36.491
126,8,zone_3,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,8,zone_3,oxygen,r0855,-19.7058,-3.74346e-12,33.4945
126,8,zone_3,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,8,zone_3,oxygen,r0855,-19.7058,-3.74346e-12,33.4945
126,4,zone_2,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,4,zone_2,oxygen,r0855,-19.7263,-3.74346e-12,36.0363
126,4,zone_2,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,4,zone_2,oxygen,r0855,-19.7263,-3.74346e-12,36.0363
126,1,zone_1,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,1,zone_1,oxygen,r0855,-19.7297,-3.74346e-12,36.491
126,1,zone_1,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,1,zone_1,oxygen,r0855,-19.7297,-3.74346e-12,36.491
126,5,zone_2,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,5,zone_2,oxygen,r0855,-19.726,-3.74346e-12,36.0026
126,5,zone_2,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,5,zone_2,oxygen,r0855,-19.726,-3.74346e-12,36.0026
126,2,zone_1,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,2,zone_1,oxygen,r0855,-19.7295,-3.74346e-12,36.4649
126,2,zone_1,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,2,zone_1,oxygen,r0855,-19.7295,-3.74346e-12,36.4649
126,6,zone_3,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,6,zone_3,oxygen,r0855,-19.7087,-3.74346e-12,33.8331
126,6,zone_3,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,6,zone_3,oxygen,r0855,-19.7087,-3.74346e-12,33.8331
126,3,zone_2,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,3,zone_2,oxygen,r0855,-19.7266,-3.74346e-12,36.0778
126,3,zone_2,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,3,zone_2,oxygen,r0855,-19.7266,-3.74346e-12,36.0778
126,7,zone_3,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,7,zone_3,oxygen,r0855,-19.707,-3.74346e-12,33.6349
126,7,zone_3,glucose,r1032,-9.08044,4.11793e-12,4.93739
126,7,zone_3,oxygen,r0855,-19.707,-3.74346e-12,33.6349
128,0,zone_1,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,0,zone_1,oxygen,r0855,-19.7289,-3.74346e-12,36.3902
128,0,zone_1,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,0,zone_1,oxygen,r0855,-19.7289,-3.74346e-12,36.3902
128,8,zone_3,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,8,zone_3,oxygen,r0855,-19.7051,-3.74346e-12,33.4071
128,8,zone_3,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,8,zone_3,oxygen,r0855,-19.7051,-3.74346e-12,33.4071
128,4,zone_2,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,4,zone_2,oxygen,r0855,-19.7256,-3.74346e-12,35.9385
128,4,zone_2,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,4,zone_2,oxygen,r0855,-19.7256,-3.74346e-12,35.9385
128,1,zone_1,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,1,zone_1,oxygen,r0855,-19.7289,-3.74346e-12,36.3902
128,1,zone_1,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,1,zone_1,oxygen,r0855,-19.7289,-3.74346e-12,36.3902
128,5,zone_2,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,5,zone_2,oxygen,r0855,-19.7253,-3.74346e-12,35.905
128,5,zone_2,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,5,zone_2,oxygen,r0855,-19.7253,-3.74346e-12,35.905
128,2,zone_1,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,2,zone_1,oxygen,r0855,-19.7287,-3.74346e-12,36.3642
128,2,zone_1,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,2,zone_1,oxygen,r0855,-19.7287,-3.74346e-12,36.3642
128,6,zone_3,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,6,zone_3,oxygen,r0855,-19.708,-3.74346e-12,33.7448
128,6,zone_3,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,6,zone_3,oxygen,r0855,-19.708,-3.74346e-12,33.7448
128,3,zone_2,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,3,zone_2,oxygen,r0855,-19.7259,-3.74346e-12,35.9797
128,3,zone_2,glucose,r1032,-9.08027,4.11793e-12,4.9364
128,3,zone_2,oxygen,r0855,-19.7259,-3.74346e-12,35.9797
